date,LMPBDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-01-04,2593.5,0.4916136495083823,0,15.560824055627561,10,1
2018-01-05,2546.75,1.3939334445862483,0,6.365722531416074,10,1
2018-01-09,2554.5,1.9866901546290892,0,-2.572946805171545,10,-1
2018-01-10,2560.5,3.0462800234329235,1,-1.7497544937769371,10,-1
2018-01-11,2553.25,1.8016253794183923,0,10.64308874672428,10,1
2018-01-12,2543.75,1.9754299754299651,0,10.072870871780033,10,1
2018-01-15,2583.0,0.7162214479287554,0,3.488744935873984,10,0
2018-01-16,2542.0,1.8292682926829285,0,5.814803321858825,10,0
2018-01-17,2541.0,3.128689492325853,1,5.101391249078655,10,0
2018-01-18,2606.25,3.079136690647477,1,1.351863415664612,10,0
2018-01-19,2582.25,4.705198954400225,1,-0.10176999742681336,10,0
2018-01-23,2605.25,0.6909125803665761,0,0.0,10,0
2018-01-24,2638.5,-4.756490430168658,-1,-3.813140236795395,10,-1
2018-01-25,2599.25,-2.529575839184384,-1,-5.538447623593094,10,-1
2018-01-26,2594.0,-2.2359290670778686,-1,3.085769455368533,10,0
2018-01-29,2601.5,-3.296175283490299,-1,1.2216697620022958,10,0
2018-01-30,2588.5,-0.9271779022600012,0,8.857337295965928,10,1
2018-01-31,2620.5,-1.4691852699866392,-1,12.184930099539088,10,1
2018-02-01,2686.5,-2.112413921459144,-1,3.7790995248868238,10,0
2018-02-02,2703.75,-3.2639852057327783,-1,6.880542938585871,10,1
2018-02-05,2660.75,-2.8845250399323508,-1,1.779513821201265,10,0
2018-02-06,2623.25,-1.1054989040312546,0,4.521741932255113,10,0
2018-02-07,2513.0,1.352964584162364,0,15.677937117118322,10,1
2018-02-08,2533.5,0.1184132622853662,0,18.555418522391147,10,1
2018-02-09,2536.0,0.07886435331230235,0,14.775055053132846,10,1
2018-02-13,2564.5,0.4581789822577509,0,19.178202686549326,10,1
2018-02-14,2582.0,-3.3307513555383417,-1,9.547002409120244,10,1
2018-02-26,2585.0,-9.38104448742747,-1,3.5502657215620177,10,0
2018-02-27,2576.25,-7.142163998059193,-1,5.721617862664687,10,0
2018-02-28,2496.0,-3.5757211538461564,-1,5.349638988691765,10,0
2018-03-01,2438.25,-0.9843125192248504,0,3.2806589697120225,10,0
2018-03-02,2442.25,-2.395332173200937,-1,11.738071996796672,10,1
2018-03-06,2432.0,-3.289473684210531,-1,6.920225193795033,10,1
2018-03-08,2335.5,1.2095910939841523,0,12.586244995301321,10,1
2018-03-09,2374.75,-1.4843667754500522,-1,14.56248570056952,10,1
2018-03-13,2392.25,0.7001776570174423,0,17.34213688634637,10,1
2018-03-14,2406.75,0.903708320349028,0,18.400649931643475,10,1
2018-03-15,2414.25,-0.8180594387490969,0,8.93637380491564,10,1
2018-03-16,2383.75,0.4090194022024152,0,9.129056149643072,10,1
2018-03-20,2352.0,1.116071428571419,0,16.280950697058,10,1
2018-03-21,2401.0,-0.4269054560599783,0,15.799684918375366,10,1
2018-03-22,2363.75,0.8778424114225247,0,3.5989834282719046,10,0
2018-03-23,2339.5,2.1906390254327945,0,5.87308504214814,10,0
2018-03-27,2409.0,-3.2793690327936886,-1,6.5742091036770045,10,1
2018-03-28,2428.5,-5.0442660078237616,-1,6.588883581111244,10,1
2018-03-29,2394.5,-0.7934850699519713,0,6.330780489284337,10,1
2018-04-17,2348.5,-2.3099850968703373,-1,4.1551985792150425,10,0
2018-04-20,2356.75,-1.7927230295958438,-1,27.427705051948948,10,1
2018-04-24,2302.5,-0.7709011943539679,0,14.18513635283666,10,1
2018-04-25,2302.0,-0.4126846220677716,0,11.825942127206226,10,1
2018-04-26,2332.25,0.0214385250294713,0,7.635148724768782,10,1
2018-05-02,2269.25,3.866916382064556,1,7.0917938045488285,10,1
2018-05-03,2256.25,2.5817174515235357,1,12.183133730888514,10,1
2018-05-04,2314.5,3.596889176928064,1,12.356782803540053,10,1
2018-05-09,2284.75,8.06433964328701,1,10.600576556186175,10,1
2018-05-10,2292.5,8.527808069792806,1,8.570958116469212,10,1
2018-05-11,2332.75,4.07244668309934,1,8.526844195855066,10,1
2018-05-15,2332.0,3.848627787307035,1,21.364085081266712,10,1
2018-05-16,2322.25,5.3288836257939565,1,17.664433245706693,10,1
2018-05-17,2357.0,3.213831141281287,1,10.119711913682856,10,1
2018-05-18,2314.5,7.993087059840143,1,3.8945629998854954,10,0
2018-05-22,2468.0,2.056320907617515,0,7.183503310242945,10,1
2018-05-23,2469.0,2.1162413932766406,0,2.1694411668527955,10,0
2018-05-24,2488.0,-1.456993569131837,-1,4.6417632592882025,10,0
2018-05-25,2427.75,1.2460096797446196,0,4.7645259165814196,10,0
2018-05-30,2421.75,2.085268917105409,0,12.521310322152894,10,1
2018-05-31,2446.0,-0.2964022894521689,0,15.6801274463763,10,1
2018-06-01,2432.75,-1.7161648340355606,-1,5.716369060298665,10,0
2018-06-04,2499.5,-3.2706541308261667,-1,18.87718007874713,10,1
2018-06-05,2508.5,-4.424955152481559,-1,16.545597046808826,10,1
2018-06-06,2518.75,-5.2903225806451575,-1,4.696848721619388,10,0
2018-06-07,2521.25,-6.296479920674268,-1,8.012359961741181,10,1
2018-06-08,2451.75,-1.8660140715815232,-1,8.606979777674365,10,1
2018-06-12,2460.0,-2.3780487804878065,-1,3.930126258788624,10,0
2018-06-13,2472.25,-1.789867529578315,-1,5.298897493788815,10,0
2018-06-14,2438.75,-1.9067145053818568,-1,6.1557603062898085,10,1
2018-06-15,2391.0,0.5959849435382747,0,3.215320189517755,10,0
2018-06-19,2397.5,-0.5005213764337824,0,6.459969087939313,10,1
2018-06-20,2385.5,-2.8295954726472394,-1,3.216801665420283,10,0
2018-06-21,2362.5,-0.4656084656084691,0,3.0803756427478817,10,0
2018-06-22,2406.0,-3.2730673316708203,-1,4.27520892507187,10,0
2018-06-25,2413.25,-3.3668289650885757,-1,7.044600663591673,10,1
2018-06-26,2401.5,-4.112013325005203,-1,15.867360030037162,10,1
2018-06-27,2428.0,-10.214168039538718,-1,18.73941153844715,10,1
2018-06-28,2392.25,-8.339429407461596,-1,9.597991089538553,10,1
2018-06-29,2405.25,-9.209021931192183,-1,6.038060519857341,10,0
